"fork_length","dead","weight","count","r_catch","interp","age_class","brood_year","subsample","common_name","life_stage","station_code","sample_date","sample_id","run","fws_run"
37,FALSE,0,5,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-07,"341_22","Spring",NA
78,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified ammocoete","not provided","UCC",2022-12-08,"342_22","not provided",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-08,"342_22","Spring",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-08,"342_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-08,"342_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-08,"342_22","Fall",NA
31,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-08,"342_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-08,"342_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-08,"342_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-08,"342_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-08,"342_22","Fall",NA
83,FALSE,6.4000001,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-08,"342_22","not provided",NA
31,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-08,"342_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
31,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-06,"353_22","Fall",NA
113,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-09,"343_22","not provided",NA
94,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UBC",2022-12-09,"343_22","not provided",NA
33,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-09,"343_22","Fall",NA
110,FALSE,14.3,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UBC",2022-12-09,"343_22","not provided",NA
137,FALSE,25.6,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UBC",2022-12-09,"343_22","not provided",NA
103,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","UBC",2022-12-12,"346_22","not provided",NA
105,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","UBC",2022-12-12,"346_22","not provided",NA
105,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","UBC",2022-12-12,"346_22","not provided",NA
103,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","UBC",2022-12-12,"346_22","not provided",NA
108,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","UBC",2022-12-12,"346_22","not provided",NA
130,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Sucker","not provided","UBC",2022-12-12,"346_22","not provided",NA
147,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Sucker","not provided","UBC",2022-12-12,"346_22","not provided",NA
32,FALSE,0,6,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-08,"342_22","Fall",NA
33,FALSE,0,10,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-08,"342_22","Fall",NA
34,FALSE,0,22,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-08,"342_22","Fall",NA
35,FALSE,0,26,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-08,"342_22","Fall",NA
36,FALSE,0,14,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-08,"342_22","Fall",NA
37,FALSE,0,5,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-08,"342_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","yolk sac fry","UCC",2022-12-08,"342_22","Fall",NA
118,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Riffle Sculpin","not provided","LCC",2022-12-08,"342_22","not provided",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-08,"342_22","Spring",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-08,"342_22","Fall",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-08,"342_22","Fall",NA
34,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-08,"342_22","Fall",NA
35,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-08,"342_22","Fall",NA
36,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-08,"342_22","Spring",NA
37,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-08,"342_22","Spring",NA
38,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-08,"342_22","Spring",NA
126,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-09,"343_22","not provided",NA
68,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified ammocoete","not provided","UCC",2022-12-09,"343_22","not provided",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-09,"343_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-09,"343_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-09,"343_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-09,"343_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-09,"343_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-09,"343_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-09,"343_22","Spring",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-09,"343_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-09,"343_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-09,"343_22","Spring",NA
31,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-09,"343_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-09,"343_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-09,"343_22","Fall",NA
34,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-24,"358_22","Fall",NA
34,FALSE,0,28,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-24,"358_22","Fall",NA
35,FALSE,0,32,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-24,"358_22","Fall",NA
36,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-24,"358_22","Fall",NA
37,FALSE,0,5,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-24,"358_22","Fall",NA
38,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-24,"358_22","Fall",NA
0,FALSE,0,101,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
39,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
34,FALSE,0,7,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
35,FALSE,0,19,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
36,FALSE,0,16,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
37,FALSE,0,21,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
38,FALSE,0,16,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
39,FALSE,0,16,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-24,"358_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-24,"358_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-24,"358_22","Fall",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-24,"358_22","Fall",NA
0,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-24,"358_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-24,"358_22","Fall",NA
36,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-24,"358_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-24,"358_22","Fall",NA
37,FALSE,0,7,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-10,"344_22","Spring",NA
38,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-10,"344_22","Spring",NA
114,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-11,"345_22","not provided",NA
120,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-11,"345_22","not provided",NA
122,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-11,"345_22","not provided",NA
118,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-11,"345_22","not provided",NA
108,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-11,"345_22","not provided",NA
117,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-11,"345_22","not provided",NA
115,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-11,"345_22","not provided",NA
126,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-11,"345_22","not provided",NA
124,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-11,"345_22","not provided",NA
116,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-11,"345_22","not provided",NA
55,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","LCC",2022-12-11,"345_22","not provided",NA
121,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-11,"345_22","not provided",NA
100,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-11,"345_22","not provided",NA
101,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-11,"345_22","not provided",NA
91,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-11,"345_22","not provided",NA
85,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-11,"345_22","not provided",NA
102,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-11,"345_22","not provided",NA
78,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified ammocoete","not provided","LCC",2022-12-11,"345_22","not provided",NA
71,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Riffle Sculpin","not provided","LCC",2022-12-11,"345_22","not provided",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-11,"345_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-11,"345_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-11,"345_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-11,"345_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-11,"345_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-11,"345_22","Fall",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-11,"345_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-11,"345_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-11,"345_22","Fall",NA
68,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","silvery parr","LCC",2022-12-11,"345_22","Winter",NA
124,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-11-21,"325_22","not provided",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-26,"360_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-26,"360_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-26,"360_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-26,"360_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-26,"360_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-26,"360_22","Fall",NA
97,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-26,"360_22","not provided",NA
30,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-26,"360_22","Fall",NA
32,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-26,"360_22","Fall",NA
33,FALSE,0,7,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-26,"360_22","Fall",NA
34,FALSE,0,24,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-26,"360_22","Fall",NA
35,FALSE,0,13,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-26,"360_22","Fall",NA
36,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-26,"360_22","Fall",NA
54,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified ammocoete","not provided","LCC",2022-12-26,"360_22","not provided",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-26,"360_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-26,"360_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-26,"360_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-26,"360_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-26,"360_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-26,"360_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-26,"360_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","yolk sac fry","LCC",2022-12-26,"360_22","Fall",NA
33,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-26,"360_22","Fall",NA
34,FALSE,0,5,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-26,"360_22","Fall",NA
35,FALSE,0,16,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-26,"360_22","Fall",NA
36,FALSE,0,14,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-26,"360_22","Fall",NA
37,FALSE,0,9,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-26,"360_22","Fall",NA
38,FALSE,0,7,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-26,"360_22","Fall",NA
39,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-26,"360_22","Fall",NA
57,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-26,"360_22","not provided",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified Cyprinid fry","not provided","UBC",2022-12-13,"347_22","not provided",NA
39,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified Cyprinid fry","not provided","UBC",2022-12-13,"347_22","not provided",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified Cyprinid fry","not provided","UBC",2022-12-13,"347_22","not provided",NA
50,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified Cyprinid fry","not provided","UBC",2022-12-13,"347_22","not provided",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified Cyprinid fry","not provided","UBC",2022-12-13,"347_22","not provided",NA
178,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","UBC",2022-12-13,"347_22","not provided",NA
147,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","UBC",2022-12-13,"347_22","not provided",NA
136,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","UBC",2022-12-13,"347_22","not provided",NA
186,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","UBC",2022-12-13,"347_22","not provided",NA
131,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-13,"347_22","not provided",NA
104,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-13,"347_22","not provided",NA
84,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-13,"347_22","not provided",NA
115,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-13,"347_22","not provided",NA
123,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-13,"347_22","not provided",NA
106,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-13,"347_22","not provided",NA
120,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-13,"347_22","not provided",NA
51,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-13,"347_22","not provided",NA
116,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Sucker","not provided","UBC",2022-12-13,"347_22","not provided",NA
57,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Sucker","not provided","UBC",2022-12-13,"347_22","not provided",NA
89,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Sucker","not provided","UBC",2022-12-13,"347_22","not provided",NA
55,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Sucker","not provided","UBC",2022-12-13,"347_22","not provided",NA
90,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-13,"347_22","not provided",NA
115,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-13,"347_22","not provided",NA
